12963;19718,0483;156;126,3977
13048;19723,1178;164;120,2629
14144;19733,2781;155;127,3114
3540;19736,6652;157;125,7112
11553;19765,5525;158;125,0984
13692;19766,3122;152;130,0415
17460;19767,732;162;122,023
13022;19779,5073;161;122,854
1548;19783,1827;170;116,3716
5265;19784,5004;159;124,4308
13064;19789,0036;156;126,8525
15947;19794,2749;151;131,0879
16165;19808,8822;159;124,5841
483;19812,9892;167;118,6406
16779;19813,7173;160;123,8357
9857;19816,9228;155;127,8511
16154;19827,4187;165;120,1661
391;19830,8866;180;110,1715
17559;19839,1983;151;131,3854
15929;19842,5603;153;129,6899
5446;19847,5921;163;121,7643
11624;19849,4799;164;121,0334
14726;19849,6737;162;122,5288
15836;19855,9085;166;119,6139
11654;19859,2041;155;128,1238
336;19861,972;164;121,1095
16809;19865,6566;158;125,732
13062;19869,9901;156;127,3717
8370;19873,7113;170;116,9041
9171;19881,7088;165;120,4952
14587;19882,5693;165;120,5004
17528;19884,2121;158;125,8494
11494;19894,9652;159;125,1255
17498;19901,77;158;125,9605
18419;19902,2719;161;123,6165
13045;19904,4239;154;129,2495
14304;19907,7719;159;125,2061
15864;19918,4791;155;128,5063
14645;19921,3162;160;124,5082
15994;19921,7224;157;126,8899
17541;19935,8034;154;129,4532
7003;19942,2069;155;128,6593
333;19945,5667;167;119,4345
11592;19950,2876;154;129,5473
11663;19951,6904;149;133,9039
15219;19962,1951;165;120,983
16153;19963,2388;153;130,4786
18394;19965,4198;160;124,7838
1873;19978,9132;159;125,6535
6777;20004,9034;162;123,487
14740;20004,9432;171;116,9879
14671;20005,9644;155;129,0707
5303;20008,219;164;122,0013
6991;20009,5668;164;122,0095
10012;20010,137;153;130,7852
7630;20013,7525;155;129,1209
15916;20022,0975;155;129,1748
3928;20040,0072;157;127,6433
8368;20045,1049;164;122,2262
18375;20051,6014;164;122,2658
11532;20052,2017;156;128,5397
471;20057,2597;165;121,5591
3691;20059,5384;161;124,5934
15214;20060,3106;157;127,7726
6847;20060,6478;167;120,1236
3978;20073,2292;169;118,7765
10121;20082,1235;168;119,5364
12750;20087,1737;160;125,5448
3984;20092,0071;161;124,795
9947;20092,0624;157;127,9749
3979;20109,6091;163;123,3718
7033;20112,5503;165;121,8942
9149;20124,3834;165;121,9659
16830;20136,8988;159;126,6471
17512;20143,468;161;125,1147
14593;20149,1922;158;127,5265
5400;20190,4613;164;123,1125
15876;20192,8889;153;131,9796
9063;20194,5241;163;123,8927
15978;20200,9397;165;122,4299
17509;20201,6336;164;123,1806
2537;20204,3403;160;126,2771
14550;20208,5194;155;130,3775
14737;20209,0073;164;123,2256
11426;20210,8441;164;123,2368
15835;20213,6227;164;123,2537
17410;20215,1438;166;121,7779
14464;20220,0499;158;127,9749
13028;20224,2135;152;133,054
9953;20235,3859;156;129,714
8427;20238,5088;161;125,705
4456;20238,5761;156;129,7344
6711;20246,7135;165;122,7073
4672;20258,1194;159;127,4095
11392;20279,0949;162;125,1795
15880;20280,2668;159;127,5488
15914;20284,16;158;128,3807
13072;20293,8376;160;126,8364
14727;20298,1242;157;129,2874
15974;20300,0608;164;123,7808
11488;20310,6259;161;126,1529
5936;20311,0646;155;131,0391
13047;20311,7877;166;122,3601
9145;20327,3085;159;127,8447
1468;20333,6685;158;128,6941
12912;20340,9521;153;132,9473
9173;20347,2549;159;127,9701
9850;20348,9617;161;126,391
378;20349,4806;162;125,614
17432;20351,5394;154;132,1528
16784;20361,4333;158;128,8698
10741;20361,8527;154;132,2198
17463;20372,6119;164;124,2232
18425;20374,5373;158;128,9527
14512;20387,6136;159;128,2239
8513;20393,7727;163;125,1151
3145;20394,8229;160;127,4676
4049;20398,7855;163;125,1459
8386;20408,1078;157;129,9879
16816;20410,8988;160;127,5681
17532;20425,0411;163;125,307
16803;20428,9141;166;123,0657
18411;20431,0401;158;129,3103
9906;20432,8257;162;126,1285
15857;20443,073;162;126,1918
16166;20446,3486;159;128,5933
1870;20455,7763;164;124,7303
10045;20458,1781;164;124,7449
9828;20460,3417;162;126,2984
9891;20470,236;160;127,9389
13071;20474,6193;167;122,6025
607;20475,2131;163;125,6148
15860;20478,2851;166;123,3631
11440;20484,4585;150;136,563
15999;20485,0344;166;123,4038
11417;20490,8588;158;129,6889
1486;20495,6426;168;121,9978
6724;20499,6264;159;128,9284
2836;20503,1556;167;122,7733
14608;20506,2315;163;125,8051
11526;20509,1023;159;128,988
5196;20512,4411;155;132,3383
14298;20518,5233;155;132,3775
9934;20522,7249;158;129,8906
13717;20525,829;160;128,2864
5291;20526,8514;164;125,1637
8381;20530,3813;179;114,6948
11456;20532,5445;162;126,7441
16836;20542,891;158;130,0182
10112;20555,3202;163;126,1062
5510;20556,7118;163;126,1147
11700;20558,7211;168;122,3733
9800;20559,3969;159;129,3043
13127;20565,1141;153;134,4125
13202;20572,0717;156;131,8722
17545;20572,334;165;124,6808
16765;20577,7943;168;122,4868
14451;20583,03;156;131,9425
15938;20583,8404;161;127,8499
15875;20594,2347;159;129,5234
15840;20596,5137;164;125,5884
17526;20598,4161;165;124,8388
13704;20603,4134;156;132,0731
4675;20606,9542;159;129,6034
17567;20608,7315;161;128,0045
9872;20614,3738;168;122,7046
17531;20618,6073;162;127,2753
1471;20629,4012;168;122,794
13709;20645,284;161;128,2315
17374;20645,652;152;135,8266
13206;20650,482;157;131,5317
8293;20662,9274;169;122,2658
6770;20665,8418;165;125,2475
17448;20674,9146;163;126,8399
14677;20683,4816;163;126,8925
14745;20684,9716;162;127,685
11646;20692,0167;155;133,4968
11317;20694,7528;164;126,1875
574;20698,5209;164;126,2104
12227;20702,3828;158;131,0277
10117;20703,732;160;129,3983
5055;20709,1336;165;125,5099
17391;20711,3798;162;127,848
13057;20715,2115;160;129,47
14570;20715,41;161;128,6671
4661;20723,7663;153;135,4494
11686;20733,5235;165;125,6577
14544;20736,0724;168;123,429
17519;20747,6221;165;125,7431
6887;20750,303;163;127,3024
16847;20754,4983;166;125,027
12901;20758,2729;159;130,5551
409;20759,7463;168;123,5699
1216;20761,8562;170;122,1285
13114;20764,1584;163;127,3874
4461;20764,3986;167;124,3377
5572;20765,4626;165;125,8512
13714;20777,1624;167;124,4141
5259;20778,8226;176;118,0614
14720;20785,7982;159;130,7282
8518;20786,3128;171;121,5573
13111;20794,4216;166;125,2676
14619;20796,2451;168;123,7871
14143;20797,5053;163;127,592
14741;20800,4325;158;131,6483
16178;20803,7827;164;126,8523
1503;20805,1518;174;119,5698
6642;20811,4487;163;127,6775
12918;20819,4353;163;127,7265
610;20824,6461;167;124,6984
340;20825,7188;163;127,7651
13217;20833,0878;164;127,031
12769;20836,2652;164;127,0503
15850;20838,2827;166;125,5318
8425;20842,699;166;125,5584
13019;20844,6357;165;126,3311
13384;20846,6096;158;131,9405
335;20847,0462;164;127,1161
16121;20848,4064;162;128,6938
3703;20849,5437;158;131,9591
10096;20854,4208;167;124,8767
6881;20861,9965;167;124,9221
5574;20868,2891;170;122,7546
15965;20868,8459;162;128,82
13186;20869,1539;156;133,7766
15954;20873,8866;160;130,4617
5193;20877,8032;161;129,6757
10061;20878,3024;155;134,6987
1484;20878,763;180;115,9931
405;20879,9313;167;125,0295
17450;20883,4906;160;130,5218
591;20884,3497;172;121,4206
3848;20884,515;164;127,3446
13050;20885,5247;162;128,9229
17689;20900,6821;163;128,225
475;20903,4567;167;125,1703
14633;20903,674;161;129,8364
1269;20905,6276;168;124,4382
13025;20914,8076;160;130,7175
5420;20915,2419;164;127,5319
11388;20915,8443;154;135,8171
2825;20921,5914;170;123,0681
13086;20924,4717;154;135,8731
6799;20929,8971;160;130,8118
5540;20945,6767;166;126,1787
5561;20948,6276;167;125,4408
16813;20949,2324;161;130,1194
14579;20950,3199;156;134,2969
17400;20955,9632;174;120,4365
6988;20957,5089;168;124,747
11602;20957,7787;154;136,0894
17723;20959,2781;161;130,1818
9147;20963,7337;163;128,6118
14683;20965,6607;162;129,4176
2511;20966,2559;172;121,8968
11699;20966,9858;166;126,3071
11479;20968,5209;167;125,56
5268;20969,156;168;124,8164
17494;20974,2274;158;132,7482
10678;20980,7522;162;129,5108
11709;20983,624;170;123,433
1290;20985,5506;164;127,9606
9968;20986,9041;156;134,5314
15360;20987,0081;162;129,5494
17505;20995,4771;157;133,7291
17458;20998,8991;169;124,2538
14650;20999,0614;158;132,9054
6955;20999,7863;165;127,2714
334;21002,4189;166;126,5205
14515;21004,5486;161;130,463
10052;21007,1588;162;129,6738
12962;21013,9547;154;136,4542
13130;21016,1827;169;124,3561
3994;21016,7549;164;128,1509
1222;21018,4992;170;123,6382
6883;21018,8623;171;122,9173
17381;21021,4512;158;133,0471
11658;21042,5278;171;123,0557
1832;21047,3226;166;126,7911
11307;21051,9151;164;128,3653
9957;21054,2436;168;125,3228
12913;21056,2626;171;123,136
18447;21056,9708;157;134,1208
13192;21061,8904;160;131,6368
14757;21063,1211;152;138,5731
17423;21073,959;162;130,0861
17426;21084,7912;165;127,7866
14762;21088,1152;173;121,8966
1276;21099,3472;161;131,0518
12933;21101,8949;151;139,7476
11639;21102,3995;167;126,3616
1742;21102,5601;159;132,7205
11871;21105,9921;164;128,695
12950;21109,7658;148;142,6335
17462;21112,5441;168;125,6699
9796;21119,8486;165;127,999
17515;21122,4331;162;130,3853
17422;21142,271;158;133,8118
16852;21147,7728;162;130,5418
2812;21153,5067;174;121,5718
17403;21155,0105;168;125,9226
1539;21155,9521;174;121,5859
1829;21157,7895;170;124,4575
17473;21158,3946;160;132,2399
14527;21161,5892;157;134,7871
5451;21164,0878;154;137,4291
9138;21165,5802;165;128,2762
8524;21166,6334;159;133,1234
9150;21168,6841;157;134,8323
11626;21171,0265;171;123,8071
1617;21171,963;165;128,3149
12938;21174,8983;159;133,1754
558;21178,3491;162;130,7305
1737;21183,0577;165;128,3821
15967;21188,6665;162;130,7942
16794;21189,5261;159;133,2674
16802;21191,4516;174;121,7899
8522;21191,9868;155;136,7224
9944;21194,2949;163;130,0263
1257;21195,9547;166;127,6864
1522;21199,9729;169;125,4436
353;21200,0717;168;126,1909
16156;21201,4928;164;129,2773
12755;21204,6932;162;130,8931
15957;21207,1694;161;131,7215
592;21207,613;168;126,2357
13110;21211,7065;163;130,1331
16831;21215,8229;157;135,1326
14666;21216,2825;173;122,6374
9838;21219,1277;169;125,5569
8264;21222,6192;163;130,2001
13183;21228,4151;168;126,3596
5389;21229,7112;173;122,715
6962;21231,4309;163;130,2541
6817;21235,5873;171;124,1847
12987;21237,0374;158;134,4116
17504;21241,8893;171;124,2215
17527;21246,382;168;126,4665
5463;21262,5788;163;130,4452
12233;21264,5394;156;136,3111
2673;21266,4624;167;127,344
17548;21268,4566;175;121,534
1384;21268,4826;173;122,9392
9868;21278,9544;153;139,0781
10036;21290,9895;160;133,0686
343;21297,5082;174;122,3994
18379;21298,1411;162;131,47
16766;21305,4412;164;129,9112
16828;21306,3807;158;134,8505
12229;21312,9013;162;131,5611
14669;21314,8333;159;134,0555
14626;21317,378;164;129,984
3967;21321,7284;167;127,675
13149;21322,8489;163;130,815
5052;21326,2282;155;137,5885
6900;21331,1047;169;126,2195
12936;21333,0078;158;135,019
355;21333,1449;168;126,983
6102;21333,4646;163;130,8801
8422;21336,158;162;131,7046
8474;21336,2675;164;130,0991
16142;21338,9998;156;136,7884
1465;21341,9054;166;128,5656
5409;21346,4915;162;131,7684
18421;21352,218;172;124,1408
11706;21367,3032;160;133,5456
11428;21370,2284;162;131,9149
16179;21374,1751;171;124,9951
17725;21381,5657;169;126,5181
9890;21388,2062;162;132,0259
14146;21390,5678;163;131,2304
16792;21399,905;168;127,3803
17379;21400,4589;156;137,1824
5403;21401,1311;162;132,1057
9840;21401,5423;165;129,7063
2509;21405,5993;176;121,6227
13077;21407,042;156;137,2246
11678;21407,8713;163;131,3366
15843;21409,2684;164;130,5443
14761;21410,9447;164;130,5545
8317;21412,6189;166;128,9916
13158;21414,0134;168;127,4643
10084;21415,0436;163;131,3806
12971;21415,772;160;133,8485
14681;21428,4823;161;133,0961
16886;21428,8085;162;132,2765
1558;21429,3588;168;127,5557
1266;21429,7861;164;130,6694
14500;21429,8905;154;139,1551
14465;21434,0612;170;126,0827
9721;21438,9054;159;134,8358
13716;21439,8869;165;129,9387
3770;21440,3771;166;129,1588
13125;21441,2169;159;134,8504
17464;21441,5841;165;129,9489
3169;21445,4842;162;132,3795
17461;21447,5374;164;130,7776
5511;21448,7726;165;129,9925
9925;21455,2368;163;131,6272
14551;21457,5198;170;126,2207
13126;21461,301;161;133,30
6884;21464,415;173;124,0717
10068;21472,2403;155;138,5305
12763;21476,2057;162;132,5691
16804;21477,2209;160;134,2326
17496;21479,9723;164;130,9754
14687;21481,4765;167;128,6315
8516;21485,6973;159;135,1301
5550;21492,6495;169;127,1754
8280;21493,8133;166;129,4808
16890;21495,1483;166;129,4888
16906;21496,5212;162;132,6945
15822;21504,1996;164;131,1231
579;21506,3771;174;123,5998
16135;21506,9737;163;131,9446
8320;21508,2666;164;131,1479
12944;21513,1183;165;130,3825
3925;21513,7184;165;130,3861
11867;21514,1709;156;137,9113
11712;21514,971;164;131,1888
13036;21520,2092;165;130,4255
11384;21529,0984;158;136,2601
17399;21533,1374;164;131,2996
4664;21533,7741;161;133,7501
13097;21537,2725;150;143,5818
13837;21541,0969;157;137,2044
18388;21542,9829;167;128,9998
11684;21548,4029;161;133,841
14729;21549,7099;164;131,4006
11396;21550,4648;162;133,0275
1594;21560,2704;175;123,2015
4453;21565,6088;167;129,1353
10662;21571,4184;162;133,1569
5413;21572,4467;166;129,9544
13136;21577,9284;161;134,0244
10051;21578,1299;160;134,8633
15950;21584,3103;159;135,7503
14509;21586,1411;165;130,825
9180;21593,6003;159;135,8088
2538;21596,6456;182;118,6628
1381;21597,7388;171;126,3025
3708;21603,8825;165;130,9326
8259;21607,0388;165;130,9517
5320;21607,4709;171;126,3594
3997;21617,792;166;130,2276
16889;21621,2009;160;135,1325
4667;21623,2896;162;133,477
14452;21623,6847;160;135,148
10071;21626,6295;163;132,6787
11512;21635,4062;163;132,7325
17552;21636,9514;163;132,742
2819;21646,7199;169;128,0871
9882;21655,6277;168;128,9025
6995;21661,3903;172;125,9383
14468;21663,9214;162;133,7279
1542;21664,0946;172;125,954
11570;21669,398;158;137,148
13185;21671,1144;161;134,6031
17372;21678,7556;172;126,0392
12747;21680,7661;164;132,1997
2792;21684,3618;166;130,6286
11514;21687,146;161;134,7027
17411;21688,9425;172;126,0985
8493;21689,7134;170;127,5865
9836;21690,1329;163;133,0683
10676;21692,5476;158;137,2946
6878;21692,7664;165;131,4713
8330;21698,827;172;126,1559
15222;21706,3124;165;131,5534
12774;21708,2239;164;132,3672
387;21709,5797;164;132,3754
13220;21711,3682;162;134,0207
1865;21716,4547;168;129,2646
2845;21719,3849;167;130,0561
6088;21720,4324;159;136,6064
6761;21721,5315;165;131,6456
14602;21723,5958;163;133,2735
12911;21723,7248;173;125,5706
9851;21725,7537;167;130,0943
18409;21727,2128;164;132,483
17754;21730,0257;159;136,6668
11315;21731,8075;162;134,1469
16123;21732,9845;163;133,3311
11475;21733,1778;163;133,3323
604;21735,3453;163;133,3456
9949;21739,2097;175;124,224
554;21740,2622;178;122,1363
11535;21740,7759;172;126,3998
15858;21751,638;168;129,474
5945;21751,8258;159;136,8039
5252;21756,3134;168;129,5018
6635;21758,2745;173;125,7703
5049;21761,4615;167;130,3081
5934;21781,4444;165;132,0087
11487;21781,8744;153;142,3651
16857;21783,1403;168;129,6615
15908;21784,3845;160;136,1524
9982;21785,0815;156;139,6479
6808;21788,6434;160;136,179
17409;21793,7715;171;127,4489
18481;21795,3572;163;133,7138
17431;21798,0852;166;131,3137
6845;21802,7337;171;127,5013
13694;21804,2813;165;132,1471
8490;21808,9245;168;129,815
11421;21812,8085;159;137,1874
12232;21820,3352;164;133,0508
14535;21821,1543;166;131,4527
3154;21824,9728;177;123,3049
10050;21835,2364;173;126,2152
3158;21840,9936;171;127,7251
1722;21844,6039;171;127,7462
11711;21847,2412;158;138,2736
17687;21856,8801;174;125,6142
17446;21857,2137;165;132,4679
6704;21860,2775;165;132,4865
18473;21860,5668;162;134,9417
6748;21862,8504;169;129,3659
1550;21864,6636;171;127,8635
18380;21864,9127;172;127,1215
15905;21869,7267;163;134,1701
16139;21870,5659;170;128,6503
1543;21873,4108;172;127,1709
15865;21877,3665;166;131,7913
6875;21879,627;165;132,6038
14476;21881,0271;164;133,4208
5570;21881,4017;167;131,0263
16841;21887,6101;159;137,6579
5329;21892,4303;167;131,0923
4639;21893,1211;171;128,0299
15357;21894,7784;164;133,5047
10032;21906,2885;156;140,4249
14475;21914,0434;164;133,6222
14495;21916,9294;162;135,2896
13099;21919,6318;166;132,0459
13095;21928,1286;165;132,8977
1826;21930,3107;158;138,7994
18414;21932,2846;166;132,1221
17712;21935,9107;168;130,5708
8253;21939,9543;179;122,5695
11644;21940,9299;163;134,6069
411;21941,2276;170;129,066
17692;21944,0285;157;139,7708
6714;21944,0825;165;132,9944
8506;21945,1362;168;130,6258
11657;21945,4316;163;134,6345
1226;21948,772;178;123,3077
15867;21949,4744;156;140,7017
15983;21951,2556;169;129,889
15936;21954,0901;166;132,2535
10023;21963,1709;164;133,9217
10013;21965,5835;164;133,9364
12446;21967,7238;160;137,2982
1852;21968,7665;164;133,9558
12956;21971,5402;162;135,6267
14609;21974,824;167;131,5857
15844;21977,3861;165;133,1962
3151;21978,4362;162;135,6693
3824;21978,4492;166;132,4002
13016;21978,634;158;139,1052
11470;21980,7354;165;133,2165
3974;21987,1012;169;130,1011
14511;21989,9608;161;136,5836
15366;21991,3402;166;132,4779
351;21996,311;184;119,5451
12976;21997,4626;162;135,7868
6790;21999,6489;168;130,9502
3851;22011,7439;166;132,6008
4666;22011,7572;183;120,2828
18387;22013,6852;167;131,8184
17472;22014,1358;167;131,8211
9059;22023,0574;177;124,424
15972;22027,6192;167;131,9019
16815;22030,0719;164;134,3297
552;22031,4737;174;126,6176
9973;22032,5109;158;139,4462
1818;22036,6583;165;133,5555
341;22038,7059;170;129,6394
13088;22039,5287;168;131,1876
12906;22039,5467;163;135,2119
546;22040,5601;186;118,4976
5465;22052,4105;171;128,9614
472;22054,5299;175;126,0258
16891;22055,8949;170;129,7405
13706;22058,5275;157;140,5001
2570;22060,46;168;131,3122
1838;22061,9403;174;126,7927
8375;22068,0822;171;129,0531
17745;22070,6776;167;132,1597
354;22073,8641;171;129,0869
6085;22077,8216;173;127,6174
3988;22080,7149;172;128,3762
1749;22080,8044;165;133,823
11599;22089,4765;166;133,0691
16844;22091,0962;163;135,5281
17502;22097,7663;173;127,7327
8308;22098,5689;166;133,1239
1603;22100,7915;174;127,016
6708;22101,7112;175;126,2954
14543;22103,1283;167;132,354
6101;22103,4435;171;129,2599
11458;22115,6976;167;132,4293
8489;22121,6334;162;136,5532
5319;22122,2691;169;130,901
8525;22123,021;165;134,0789
1564;22129,0735;176;125,7333
14701;22131,7242;175;126,4669
1397;22143,6139;177;125,1051
17520;22143,9601;172;128,7439
13014;22143,9607;166;133,3973
1262;22145,7164;178;124,4141
10132;22145,8353;158;140,1635
16827;22147,0301;166;133,4158
10114;22148,3315;158;140,1793
6897;22148,9693;179;123,7372
14649;22151,6617;170;130,3038
8497;22162,6614;174;127,3716
14667;22163,8374;168;131,9276
8519;22164,4368;161;137,6673
6744;22164,5255;173;128,1186
8175;22169,0237;163;136,0062
17389;22170,0387;168;131,9645
346;22172,1928;173;128,1629
13215;22172,3053;173;128,1636
15832;22172,4404;174;127,4278
17430;22174,889;167;132,7837
2780;22180,8278;170;130,4754
8284;22181,2919;173;128,2155
10054;22188,1843;163;136,1238
11556;22189,4174;156;142,2398
379;22192,0818;178;124,6746
8191;22199,1494;169;131,3559
2518;22201,1944;167;132,9412
6809;22205,4758;160;138,7842
17388;22210,7742;166;133,7998
5281;22213,2232;166;133,8145
6827;22213,3749;167;133,0142
16169;22217,2273;162;137,1433
8510;22218,0052;163;136,3067
4631;22220,1031;168;132,2625
17467;22220,4679;173;128,442
14521;22222,8562;169;131,4961
1604;22223,7475;171;129,9634
